cruise,seq,date_time,ctrb_id,bottle,depth,dec_lat,dec_long,pennate,centric
34915,1,2015-12-15 15:53:32,C1,12,0,36.7968,-121.8477,0.0963024146492038,0.989601786573496
34915,2,2015-12-15 17:36:52,Mooring1,12,0,36.7458,-122.018,1.86494843589223,1.05806872760388
34915,3,2015-12-15 20:33:31,Mooring2,12,0,36.6933,-122.3792,1.51774906767378,1.56508908092932
01316,1,2016-01-13 15:51:02,C1,12,0,36.795,-121.85,NA,NA
01316,2,2016-01-13 19:41:10,Mooring1,12,0,36.749,-122.022,NA,NA
03416,2,2016-02-03 17:16:13,mooring1,12,0,36.747,-122.023,NA,NA
03416,3,2016-02-03 19:52:55,mooring2,12,0,36.69,-122.378,NA,NA
07016,1,2016-03-10 15:44:44,C1,12,0,36.796,-121.849,NA,NA
07016,2,2016-03-10 17:17:39,mooring1,12,0,36.763,-122.02,NA,NA
07016,3,2016-03-10 20:07:57,mooring2,12,0,36.696,-122.379,NA,NA
09016,1,2016-03-30 14:44:16,c1,12,0,36.801,-121.849,NA,NA
09016,2,2016-03-30 16:12:07,mooring1,12,0,36.75,-122.013,NA,NA
09016,3,2016-03-30 18:47:29,mooring2,12,0,36.686,-122.36,NA,NA
11216,1,2016-04-21 14:39:53,c1,12,0,36.796,-121.846,4.07196428163028,7.9960676390349
11216,2,2016-04-21 16:08:26,mooring1,12,0,36.75,-122.018,3.99505780463565,6.42918276467945
11216,3,2016-04-21 18:44:15,Mooring2,12,0,36.694,-122.377,NA,NA
14016,1,2016-05-19 14:46:45,C1,12,0,36.796,-121.847,1.29482086183509,2.62938780147618
14016,2,2016-05-19 16:30:19,mooring1,12,0,36.745,-122.019,3.01618699211401,3.51169298018507
16016,1,2016-06-08 14:45:45,C1,12,0,36.8,-121.84,6.7163547156537,3.85581576261099
16016,2,2016-06-08 16:15:23,Mooring1,12,0,36.746,-122.019,5.95848251564743,4.58984366257535
16016,3,2016-06-08 18:47:12,Mooring2,12,0,36.689,-122.376,0.928013748017667,1.33600082996039
18016,1,2016-06-28 14:52:56,C1,12,0,36.7998,-121.8492,7.88458066231963,5.79580155685629
18016,2,2016-06-28 16:41:18,mooring1,12,0,36.7525,-122.0157,8.02122957979021,2.98834515586143
22416,1,2016-08-11 15:13:00,C1,12,0,36.7983,-121.847,6.44035447384892,2.75674270970984
22416,2,2016-08-11 16:56:23,mooring1,12,0,36.748,-122.0207,6.22381738249078,1.70308580230884
22416,3,2016-08-11 18:04:35,mooring1,12,0,36.748,-122.0207,3.2486792573795,3.01141308449095
24416,1,2016-08-31 14:42:02,C1,12,0,36.7933,-121.8383,5.92530274649823,3.32465785567603
24416,2,2016-08-31 16:11:04,mooring1,12,0,36.7563,-122.0133,2.78196333046578,3.02479809022044
24416,3,2016-08-31 19:02:22,mooring2,12,0,36.6907,-122.3767,3.46640311766238,3.53535763484575
CANON16,12,2016-09-25 20:05:31,Mooring2,12,0,36.6978,-122.3783,1.55972631387436,0.864794890659591
CANON16,13,2016-09-25 22:59:17,Mooring1,12,0,36.7467,-122.0313,4.06819835993192,3.35031684418401
CANON16,14,2016-09-26 01:03:27,C1,12,0,36.7968,-121.85,3.15590382010291,1.05680022085367
30616,1,2016-11-01 14:42:28,C1,12,0,36.7943,-121.8435,1.88471096042126,2.1499474179975
30616,2,2016-11-01 16:27:04,mooring1,12,0,36.754,-122.0198,1.71122489060583,1.09000031181955
30616,3,2016-11-01 19:09:04,Mooring2,12,0,36.6917,-122.382,3.52382796745763,-1.92885836067309
34916,1,2016-12-14 15:49:28,C1,12,0,36.7952,-121.85,0.246230192095088,1.89847241993318
34916,2,2016-12-14 17:25:21,mooring1,12,0,36.7528,-122.0263,1.4733897554133,2.70482534015659
34916,3,2016-12-14 20:02:11,mooring2,12,0,36.6995,-122.3772,2.91233104485726,2.84432357273071
00917,1,2017-01-09 15:51:07,C1,12,0,36.7972,-121.8498,1.49459704435483,2.46934697343125
00917,2,2017-01-09 17:35:17,mooring1,12,0,36.7487,-122.0238,2.47874327851001,2.36619424490179
00917,3,2017-01-09 20:23:21,mooring2,12,0,36.6937,-122.3745,0.69186185488269,-0.001346906671678
03917,1,2017-02-08 15:49:46,C1,12,0,36.7983,-121.8483,-2.30738660181024,1.25942274288611
03917,2,2017-02-08 17:33:40,mooring1,12,0,36.7538,-122.018,2.08431514635206,0.825327410775524
03917,3,2017-02-08 20:36:13,mooring2,12,0,36.6932,-122.375,2.56026014952154,6.19282504914432
06617,1,2017-03-07 15:47:05,C1,12,0,36.8005,-121.8603,1.4039306730602,3.79347212255252
06617,2,2017-03-07 17:26:19,mooring1,12,0,36.7453,-122.0208,1.93775973880133,3.86627638398019
06617,3,2017-03-07 20:05:03,mooring2,12,0,36.6893,-122.3762,6.51189813966259,4.76099873169651
08717,1,2017-03-28 14:46:50,c1,12,0,36.7985,-121.8517,3.72506925657906,6.19469001590131
08717,2,2017-03-28 16:24:13,mooring1,12,0,36.7445,-122.0228,2.03392325034206,4.24830768160386
10717,1,2017-04-17 14:48:43,C1,12,0,36.794,-121.8512,6.49654910947311,6.90258171917077
10717,2,2017-04-17 16:26:58,mooring1,12,0,36.7475,-122.0172,2.8661644441959,2.83139256980531
10717,3,2017-04-17 19:16:31,mooring2,12,0,36.6905,-122.3805,6.6361451973734,6.3438967942737
CANON17S,1,2017-05-02 15:14:49,C1,12,0,36.797,-121.847,5.16105986344514,6.85117118877503
CANON17S,5,2017-05-03 00:53:10,mooring1,12,0,36.7472,-122.022,6.65377336197162,6.0035356769812
CANON17S,6,2017-05-03 04:10:11,mooring2,12,0,36.6963,-122.3785,7.1093789546689,5.65342712973018
CANON17S,30,2017-05-08 04:22:45,C1,12,0,36.7977,-121.8465,5.00594049073322,5.80188523037611
18017,1,2017-06-29 14:46:52,C1,12,0,36.7953,-121.8538,7.31363538696594,7.19620654477885
18017,2,2017-06-29 16:22:49,mooring1,12,0,36.749,-122.0155,8.49136017565829,5.89892656196882
18017,3,2017-06-29 19:10:27,mooring2,12,0,36.6927,-122.3713,6.72845723356753,5.83347660774164
20017,1,2017-07-19 14:46:44,C1,12,0,36.7998,-121.8503,8.34453356286171,5.11604574250742
20017,2,2017-07-19 16:25:23,Mooring1,12,0,36.7535,-122.0223,7.41627054071595,6.11276572018834
20017,3,2017-07-19 19:07:09,Mooring2,12,0,36.6935,-122.3803,6.65138041469417,5.45680811606156
